0,1,2,3,4,5,6,7,8,9,10,11,12,MWD,Mn,conv
-8,4.970832957,5,0.483500415,-0.367820787,2.365648728,5.668876907,-2,-1,-1,-4.374272556,-2.685216595,-0.062790931,2.095720623,1920.007813,0.915800095
-7.672867054,-0.225864597,4.259532064,-0.896818492,-1.880598708,1.712785316,4.650605827,-4.68305714,-4.703497968,-4.793581323,-2.554974781,-1.143426019,-0.997745747,3.624622922,2778.990479,1
-6.172049034,-0.178193237,3.61290739,1.572256917,-0.918045213,5.8127975,2.504012484,-2.363797275,-2.029721484,-4.615528342,-2.775870783,-1.942422119,0.528325547,1.23875803,280.543335,0.01925
-7.862644324,1.372029244,2.535060512,-1.913478591,-0.322254206,1.721771887,1.171873486,-3.97466994,-4.861183318,-1.152514776,-2.055332022,-1.007959865,-0.12463386,2.189454474,2644.93335,1
-6.011847323,-1.84677532,4.13492858,0.2827014,-1.981219075,2.447294304,4.147562919,-3.628827438,-4.97470316,-1.328854206,-2.612671617,-2.469539821,-0.963508009,1.21132466,270.4920654,0.0059726
-6.765617286,2.617150657,1.873431295,-0.510560812,1.664429191,6.822257429,5.168296736,-2.209881902,-3.685325958,-3.201202552,-2.554171607,-2.941544779,0.766663866,3.21553372,3160.100342,0.020450899
-6.801463642,-1.060323924,4.575471209,0.800483802,-1.999208201,1.75382337,1.494418949,-2.777148626,-4.879143057,-2.985116226,-3.767412585,-1.516655339,-0.955196699,1.365094819,392.7325745,0.073705003
-6,3.634302664,1.804391583,1.287387857,-1.295198885,3.2967877,2.823547624,-4.349549176,-3.020415963,-3.984330544,-3.568020321,-2.75339199,-1,1.979289048,7327.685059,0.085429303
-7.990086751,2.936108586,1.925642541,-1.994459237,0.129956125,1.900379627,1.28534846,-4.974359895,-4.545647107,-1.065149319,-4.935113535,-1.000330271,-0.464459103,2.313418295,3146.585938,1
-7.977843402,4.915924358,2.166343153,-1.96554193,-2,1.918490716,1.048757865,-4.25876584,-4.257433743,-1,-2.014542409,-1.361622642,0.440199315,1.952724584,2391.7771,0.672952116
-7.077107139,5,-1.273540918,-2,-1.489319493,1.891357243,5.217411207,-4.479954982,-4.988078468,-1.033270401,-2.038251073,-1.414438535,0.114570341,1.745958004,849.6130371,0.267873108
-7.297389749,1.172366957,2.267315467,0.521927698,-1.932526635,1.799907026,1.951014778,-4.529558961,-3.328692342,-1.49793622,-2.671890342,-1.060534662,-0.260576276,2.535095058,3108.72583,1
-6.328201491,4.059021028,2.548794317,-1.066349712,-0.827550127,2.549372758,6.953579169,-2.038366447,-1.789469839,-3.357716896,-2.050702585,-1.458962735,0.507891636,4.867446617,1413.062378,0.322525114
-7.459069276,4.998016102,5,-0.335638178,0.271201278,2.145317036,4.273674411,-3.961712149,-3.422789881,-3.937937542,-3.101324863,-2.4419559,0.448073103,5.276236532,56665.90234,1
-7.997208976,4.127001051,-0.359873043,-0.570099313,-0.583327643,2.049206677,1,-4.228278197,-4.918020996,-1.195662216,-2.14075462,-1.886064894,-0.073793766,2.138502349,3159.599854,1
-7.722172863,1.41734207,0.427512635,-1.956795369,-2,1.757479313,1.355396549,-4.878167045,-3.979703875,-1.003240008,-3.253187182,-1.007627801,-0.614050641,1.913527508,2020.665649,0.722878814
-6.950603353,4.932056464,2.756293668,1.305746564,-0.01470665,4.731125303,1.928383481,-2.764774154,-4.927257059,-4.626099893,-3.069111855,-1.32458024,-0.796429969,1.969824282,3044.365723,0.880181074
-6.716012024,1.244733108,3.069334151,0.535197102,-0.842495442,5.3147808,1.966644965,-3.290928678,-1.131030235,-2.77169225,-2.763979982,-1.605724524,0.764093349,1.927733613,1091.844849,0.202687398
-7.568048212,4.939974275,0.882978351,1.738831699,-1.979274337,4.859578514,6.044395287,-3.827217297,-3.054575172,-4.764732933,-2.988560512,-1.336289957,0.002932995,22.49547791,2016.594482,0.59234798
-7.139901758,1.819909053,4.796234843,0.739322085,-1.738371541,1.4865162,1.089828725,-4.256207449,-2.735624905,-2.374306513,-4.410421517,-2.702732181,-0.797090273,2.015861261,23908.31836,0.45489189
-7.819517199,4.210249135,2.15888404,-1.231129132,0.841866517,6.76342884,2.606558026,-2.416831024,-1.787402411,-2.167978106,-2.461879378,-1.115029174,0.562449857,10.54604548,2528.608398,1
-7.165624404,2.813670016,0.571983908,-0.549233671,-0.604725378,2.14308852,5.693174557,-4.814138686,-4.487504488,-2.342137982,-3.956689351,-1.000000345,-0.350932685,1.531773179,496.2665405,0.280597091
-7.920657695,-1.7901484,0.29793895,0.945275517,-0.352536704,4.490850599,3.540967483,-2.266376218,-4.052772964,-3.276642692,-2.00008127,-2.068818488,-0.107953154,1.408322232,345.4037476,0.017694401
-6.43449397,-0.438552566,4.192688413,0.843282947,1.689970609,3.654241999,3.115322426,-2.814413712,-4.520615547,-2.236954101,-4.858928999,-1.526467452,-0.388137366,4.569784328,2214.661133,0.341488987
-7.996409069,0.760136168,0.123832226,-1.983174097,-1.348004288,2.28474304,2.958848663,-4.79191093,-4.967723971,-2.921771365,-4.561260876,-1.185953702,0.342861756,7.763708105,19876.68164,1
-6.386021896,2.203412617,4.967718639,0.538484696,-1.972632093,1.93670689,1.308134515,-4.419025072,-4.763461497,-4.354347518,-4.466534111,-1.004847639,-0.118447624,8.148121787,8336.577148,1
-7.948746948,1.511922864,0.531077477,-1.847644509,-1.39418389,4.853957322,2.355125929,-4.98200235,-1.32655799,-3.080860717,-3.50565661,-1.810196098,-0.323667599,2.482689836,2917.569092,0.982957602
-6.251151714,2.39577835,0.729823951,1.197276955,0.013640381,3.732569663,5.179737539,-3.646935696,-2.706216717,-3.50993725,-3.590960519,-2.426166517,-0.199842498,2.402423442,1366.681274,0.032931101
-7.995730814,3.462869729,0.14088651,1.045748713,-1.879235568,1.275452367,1.00008889,-2.987121707,-4.664270043,-1,-3.576804456,-1.762290084,0.748513354,4.808416641,6198.97168,1
-6,4.938092696,-1.715163923,-1.705985926,0.350435859,3.218958939,1.601846519,-5,-4.587100234,-2.106451799,-4.431499001,-2.469228885,0.91391023,1.634054277,1769.910522,0.033229999
-7.089261704,-1.756003669,1.232098748,-0.270930901,-0.383504564,1.217313222,1,-3.416372618,-4.661310134,-4.896658172,-4.924480399,-2.240597962,0.665615854,1.897455698,11529.41895,0.384533107
-6.554945055,2.924890793,4.627268436,0.777824891,1.851354242,2.681414029,4.325254935,-2.772143937,-2.307179949,-4.284436272,-2.03617534,-1.693998725,0.126978153,2.334880646,5007.049805,0.957257211
-7.82331255,3.730714744,5,0.366401535,-1.981251809,4.783431735,2.098712695,-3.759821259,-1.568419041,-4.193301797,-2.229074005,-1.554747135,-1,2.269606949,3045.730469,0.728814483
-6.370281955,-1.486218867,-0.017616593,-0.945497225,-0.467091135,5.545208359,1.761663388,-2.695830707,-4.22095335,-3.044075263,-3.872551915,-1.40151236,-0.370191159,1.404145007,303.0909729,0.070469201
-6.341214542,4.259569251,3.420610952,-2,-1.983406858,3.16774224,1,-4.537230502,-4.998720165,-1,-5,-2.776232659,-0.251478483,3.423639357,1976.238647,1
-6.680464814,4.900402741,1.68063929,-2,-1.048324107,1.653917555,6.102103169,-4.997133028,-4.926315277,-1,-5,-3,0.968373795,2.105456579,2008.650024,0.324032694
-6.406443576,-0.821092961,0.570472584,1.715955668,-1.592507955,2.657590873,5.088885215,-2.790496713,-3.467167243,-4.558526627,-3.43153436,-2.035584929,0.226932739,1.469466591,523.0951538,0.0307495
-6.378958846,0.317028715,0.615522034,1.836977018,-0.987894269,3.147896382,3.389314375,-2.428871354,-3.696309148,-4.41997967,-3.203715609,-2.872055184,-0.508406544,1.60389649,807.1692505,0.0073195
-7.181375189,4.400541986,4.903152231,-1.992418574,-1.808106162,3.020683916,1.304545957,-2.768985657,-4.881739429,-1.667767036,-3.667662991,-1.715937566,-0.991259473,2.827691605,8231.448242,1
-7.997692278,4.821730299,-0.086385107,-0.896493403,-0.535030204,3.466108483,3.132223392,-3.274194994,-3.111650526,-1.006902941,-2.142386651,-1.427254966,-0.990759276,1.857683788,1386.865601,0.653612077
-6.734669707,-0.588808817,-0.191059627,0.737281482,0.573036548,2.739040423,3.561545486,-2.228399496,-1.485169577,-3.219967596,-4.650631462,-1.23204039,0.529223579,2.017690918,1163.099243,0.436868787
-7.564980173,2.845321545,4.654000563,-1.969082161,-1.958711091,2.593737382,2.029886114,-4.867145992,-1.397052091,-1.040180851,-2.152853914,-1.657659682,-0.895622402,2.336290945,1530.56311,1
-7.010037976,-1.592923141,-1.596219628,-1.165349966,1.928065887,5.315980673,3.046723448,-2.373219727,-2.627263478,-1.928337302,-2.634607197,-2.583435293,-0.138825929,1.526067845,413.0438843,0.0057972
-7.554545979,1.452536177,-0.976358141,-0.089592016,-0.858370478,1.409739372,1.058766479,-4.711025823,-4.513082919,-3.308811513,-2.669199505,-2.038642612,0.142956466,3.616546268,16038.89648,0.918565392
-7.617549943,4.134957182,3.178531169,-1.90122005,-0.913030807,1.934886583,4.378306438,-4.690422813,-4.385679928,-1.553685012,-2.52881209,-2.83358895,-0.989527651,2.059667847,6626.625488,0.999883175
-7.828147763,2.828031843,-1.725177883,-1.178294021,-1.358574528,6.474063259,5.547996728,-4.922592973,-4.586841406,-3.659877442,-4.627309367,-2.900094215,0.449313306,2.004229411,3420.064941,0.024682
-6.053600373,1.849851751,-1.211619737,-0.595336692,-1.765951861,3.160924269,1.44246086,-2.083836651,-2.005974481,-4.540135597,-4.9814913,-1,0.49957872,6.834620367,4060.807373,1
-6.180594802,-1.125487988,4.559226697,0.043366057,-1.604552506,3.339176927,6.416932034,-4.324839174,-2.456461968,-1.896113443,-3.720133106,-1.778527524,0.683517436,1.6750121,665.0356445,0.069668002
-6.502598773,-1.60147853,2.427578915,0.924118685,-1.767684143,5.162958896,6.451202076,-4.031634657,-2.695517572,-3.530659285,-4.445335344,-1.562474729,-0.258535482,1.174169664,253.03508,0.041539401
-7.68412265,3.01276084,0.798812832,-1.008617244,-0.434418193,2.568659041,2.484891968,-4.757303041,-4.956037358,-1.0087609,-3.139798736,-1.437124478,-1,2.071680302,1659.598022,0.996815324
-7.380674308,0.849430159,-0.401390972,-0.335677277,-1.99232039,2.047231316,1.419632675,-4.992671094,-1.419966675,-1.981369954,-4.18561346,-1.396274318,-0.995607804,2.325805097,2094.027832,0.922200978
-6.709379062,1.741997588,0.61238714,1.213714306,1.74620545,2.357485208,3.542937378,-4.654977942,-3.86249728,-4.461661359,-2.990277379,-1.695482706,0.266578732,2.068825894,1974.827637,0.238444895
-7.531584874,0.886531101,2.755037933,0.561076963,-1.3723634,1.148008553,1.651759638,-4.516848837,-1.288513293,-4.151155395,-2.136090213,-1,0.591566058,2.019710128,6382.928711,1
-7.173376437,0.954468721,0.705791566,-0.873946836,-1.140502709,2.362747241,2.279226158,-4.940713812,-2.621288491,-1.025532548,-2.284290678,-1.076181375,-0.99999717,2.578275835,1072.573975,0.999966025
-7.580952473,4.049974091,2.325009186,1.165517436,-1.886101834,2.947876795,3.527711387,-2.005515609,-1,-2.94173663,-3.537167074,-2.778359986,-1,2.067873496,3678.058838,0.683657885
-7.367782025,-1.752580905,-1.994190539,-0.529821595,1.797848735,4.221833841,2.8125815,-2.937335744,-3.955037693,-4.571790596,-4.407215057,-1.843866628,-0.132157741,1.446085711,315.0982056,0.0246228
-6.518759266,-0.199629544,-0.885785067,-1.619645735,0.588813697,6.111737123,2.258726584,-2.799301525,-1.187341402,-3.774037503,-4.036952242,-1.42241861,0.159130826,1.708275821,599.1281128,0.134859294
-6.445292204,1.464657453,3.831033906,0.390295636,-1.631563026,2.025138581,3.676898799,-2.093623254,-5,-1,-4.269004964,-1.844861727,-0.184428107,2.209033034,2263.035645,0.861652076
-6.545661188,2.773916627,4.269649221,0.088966218,0.937904911,1.627304276,4.069800517,-4.146383213,-3.845718412,-2.947411442,-2.821674658,-1.449815927,-0.518219684,2.111138424,4075.516602,0.850422084
-6.160763453,-0.937621347,1.137657724,-1.163991882,-0.087008521,4.296162724,1.710498896,-4.704556069,-3.779903289,-3.885855707,-4.291057278,-2.294444627,-0.461181245,1.931665715,1033.845581,0.029358201
-6.651926229,3.062954782,0.466277155,0.539013765,1.42385655,2.349869275,4.687921014,-4.7784861,-2.275073728,-3.784733311,-2.393069727,-1.646745394,0.829353195,1.717810311,1312.172241,0.172011197
-7.199231819,3.789207084,-0.627255579,-1.980299305,-1.802469472,2.903878159,1.26606143,-4.172967659,-3.556182703,-1.00492619,-2.08462049,-2.501663336,-0.889382303,1.888499057,2054.271729,0.659770727
-6.111201665,-0.598455335,2.28566127,0.098087416,-0.706422637,4.684255354,6.945270619,-4.956251592,-4.264370927,-1.393798343,-4.841153557,-1.800793149,-0.897725275,1.178374463,209.4353027,0.019622
-6.973604049,0.609843982,3.61194841,-0.01354607,0.298868768,5.073677308,5.686364034,-3.298765947,-2.75493127,-1.309100321,-3.071902802,-2.206105526,0.048995815,2.05339794,1150.105591,0.046794798
-7.350025957,0.208294135,4.877173055,-1.618097973,0.044324754,4.801601879,6.189887546,-4.953870945,-3.780979135,-4.050117517,-2.003374019,-1.995801982,0.723148414,2.944290673,10292.36621,0.805174291
-7.138861563,-0.574122341,4.170513275,0.238705181,1.423275584,4.999152443,6.861330782,-4.495759932,-4.253760432,-1.937236744,-2.13096296,-2.257190615,-0.685158265,3.763358101,755.7128296,0.0230799
-7.960013125,-1.55239412,-0.703740277,-0.500356175,1.234271933,6.878560622,4.206862111,-2.143382543,-2.698974869,-2.900561362,-2.41771575,-1.554977205,-0.645068137,1.387078911,226.7409973,0.035348099
-7.476895483,3.699029447,1.997250721,-1.979760418,0.677601764,1.549680481,2.147146352,-4.993788462,-4.99910708,-1.061450384,-2.098640329,-2.199362928,-0.349367507,9.960050631,4666.229004,1
-7.651464938,-0.374068991,-0.906891556,-0.455114377,1.764265629,2.963567319,2.723095312,-4.334806728,-4.949838423,-2.788683206,-4.116914825,-1.972924914,0.363869973,1.790435991,1708.829956,0.093560003
-7.707599259,-1.281288833,1.345580705,-0.532035598,0.074297065,4.641564912,3.248450816,-3.275207406,-3.499102483,-2.666589185,-3.304920924,-1.684168361,-0.763074917,1.847136529,537.1031494,0.062932901
-7.42164364,0.694393198,2.82311738,-0.127298909,-0.821492002,1.783969908,3.119010435,-4.376257853,-3.008218205,-2.243685534,-4.084466014,-1.009962077,-0.858665488,2.851998936,1745.375488,1
-7.12719562,-1.517891858,2.320330083,-1.736496565,1.308617701,5.944197784,6.784264866,-3.808285617,-3.983555861,-2.542385187,-2.099744539,-2.020875092,-0.875651372,1.37162127,274.9728394,0.014445
-6.983065607,-1.077677553,0.36431818,-0.21190818,-1.575661992,1.375107683,3.905075956,-4.688172686,-4.568382575,-1.00176204,-2.809829137,-1.025378722,0.3250319,3.058491507,1049.705933,0.994432092
-6,3.636619085,3.154083644,-2,-0.141343024,3.152833035,1,-2.082757375,-4.36177746,-3.151722463,-2.939034852,-2.141464837,1,12.08546483,21923.99023,1
-6.719139072,3.70725035,4.27947215,-1.787146731,-0.034165654,5.870452631,4.446269332,-4.772611653,-2.166429106,-1.026968051,-3.108450704,-1.026811824,0.083653349,3.477589713,1254.630615,1
-7.554580335,1.234345597,-1.668481313,-0.454054255,-0.407635082,6.141035598,5.565939591,-2.465450928,-1.597425305,-1.207576373,-2.256884296,-2.410075856,-0.03370578,1.424516499,374.6004333,0.0089285
-7.295472186,-0.436914184,-0.139611787,1.913158048,-0.470506412,2.046554767,6.908864854,-2.664122399,-2.913237358,-2.607697292,-3.714439837,-2.846631405,-0.649612146,2.663971555,1234.646973,0.0123663
-7.268621124,1.946414193,5,0.906729478,-1.820400729,1.655379014,4.187762025,-2.765484225,-2.068916703,-2.891270592,-3.990539225,-1.515782999,-0.956144641,2.566217015,4735.508789,0.942452192
-7.536359103,-1.254137589,0.720670356,0.604990481,-0.398755861,2.200888817,2.359464783,-4.895999576,-1.967810569,-3.279713508,-3.891275608,-2.83779412,-0.740257151,1.704579465,1424.647949,0.013122
-6.410613312,4.283379525,1.474190578,1.580291808,1.793150584,1.764590698,1.61800999,-4.462969696,-4.857674932,-1.539631489,-3.390125573,-2.770273176,-0.091259441,1.938466469,29430.44336,0.344051212
-7.970117507,4.347700544,2.408982337,-0.431851253,-0.687265039,2.632771696,2.983211484,-3.083737975,-3.124522936,-1,-4.854025553,-2.711962807,-1,1.934047044,2446.926025,0.981011391
